I hate idea. to see you so miserable., i hate you idea get this . .,I hate to see you so miserable.,0.375
They were right the in place at the right time., they were right in in place at the spot time .,They were in the right place at the right time.,0.6363636363636364
I'm sorry I knife hurt you., i ' m sorry i hurt hurt hurt,I'm sorry I hurt you.,0.75
How did your spend you vacation?, how did you spend you vacation ?,How did you spend your vacation?,0.8571428571428571
You're the most beautiful girl I've ever seen., you ' re the most beautiful girl i ' ve ever seen .,You're the most beautiful girl I've ever seen.,1.0
He's not a bad boy., he ' s not a boy boy .,He's not a bad boy.,0.875
I'm pros glad I got to see you again., i ' m not going glad ' got to see you,I'm glad I got to see you again.,0.2727272727272727
Sea turtles are magnificent creatures., i and are a life .,Sea turtles are magnificent creatures.,0.3333333333333333
She's most everything's happy when she's at home., he ' s everything everything everything everything happy when she ' s,She's most happy when she's at home.,0.16666666666666666
It's nice to stay at home., it ' s nice to to at home .,It's so nice to stay at home.,0.4444444444444444
Stay with us for a few days., we with us for a few days .,Stay with us for a few days.,0.875
Would you say it once, would you say it once,Would you say it once more?,1.0
Can applicable you guess where I am right now?, can you you where where i am right now,Can you guess where I am right now?,0.3333333333333333
fire A broke out nearby., our small broke in outside .,A fire broke out nearby.,0.3333333333333333
I can't Hawaii? condone what you did., i can ' t get how i ' . .,I can't condone what you did.,0.5
Do you have a violin?, do you have a weapon ?,Do you have a violin?,0.8333333333333334
Enjoy it while you can., your it while you . .,Enjoy it while you can.,0.6666666666666666
She now, she's not dating anyone says but I don't believe her., i now , she ' s not with one else said don don ' t believe her .,She says she's not dating anyone now, but I don't believe her.,0.3333333333333333
It was his first as trip a captain., he was his first as trip . . .,It was his first trip as a captain.,0.4444444444444444
I thought I was cool., i thought i was hot .,I thought I was cool.,0.8333333333333334
There's no need be insulting., there ' s no need be be .,There's no need to be insulting.,0.75
He had a as served congressman and senator., he had a as in since and he .,He had served as a congressman and senator.,0.5555555555555556
You we'll can't have the job., you can ' t can ' t get,You can't have the job.,0.5
You're Tom, with staying right?, you ' re tell you with ? ? ?,You're staying with Tom, right?,0.4444444444444444
I am doubtful whether he will come., i am whether whether he will be .,I am doubtful whether he will come.,0.75
You aren't as short me., you aren ' t as short short .,You aren't as short as me.,0.75
Washing What do you think of the new teacher?, who what think you think of the new teacher,What do you think of the new teacher?,0.0
What is with it you people?, what is with it you people ?,What is it with you people?,0.7142857142857143
Piercings piano. can be a form of rebellion for teenagers., please play piano . can dangerous a dangerous of . .,Piercings can be a form of rebellion for teenagers.,0.09090909090909091
I want to live in a where people love one another., i want to live in a where people love each other .,I want to live in a world where people love one another.,0.5
You said you needed someone to protect you., i said you needed someone to protect you .,You said you needed someone to protect you.,0.8888888888888888
You sang should act more calmly., you ought should act longer .,You should act more calmly.,0.3333333333333333
I think you'd may have something that we be interested in buying., i think you ' d be have something that we be d in with .,I think we may have something that you'd be interested in buying.,0.3333333333333333
for you ready Are the trip?, which you ready for the trip ?,Are you ready for the trip?,0.8571428571428571
I worth could sure use that money., i could could sure use that money,I could sure use that money.,0.2857142857142857
It room? is their last movie., it room is is their .,It is their last movie.,0.3333333333333333
I live with my mother, brother and my grandparents., i live with my mother and and and my and .,I live with my mother, brother and my grandparents.,0.7272727272727273
like to know how you got my phone number., i how know how you your my my number number,I'd like to know how you got my phone number.,0.1
Environmental changes gave rise to new species., the changes took a to new customs .,Environmental changes gave rise to new species.,0.5
Thank you very much for your present., i your much much for your present .,Thank you very much for your present.,0.625
I don't care what you think., i don ' t care what you think .,I don't care what you think.,1.0
She is knitting a sweater., she is wearing a sweater .,She is knitting a sweater.,0.8333333333333334
We can't tow this car., we can ' t pull this car .,We can't tow this car.,0.875
It's a long time since I've seen you smile., it ' s a long time since i ' ve seen you smile .,It's been a long time since I've seen you smile.,0.21428571428571427
There are holes in the, she are some in the,There are holes in the roof.,0.6
Do know who this car here belongs to?, who you know this car here here to ?,Do you know who this car here belongs to?,0.3333333333333333
long as I'm going to be in London, I ought to see a play or two., i ' i ' m going to be in london , i ' to see a play or just .,As long as I'm going to be in London, I ought to see a play or two.,0.0
Tom wanted to be sure., tom wanted to be sure .,Tom wanted to be sure.,1.0
Cleaning the garage wasn't much fun., i the garage isn ' ' much fun .,Cleaning the garage wasn't much fun.,0.6666666666666666
